"lakeid","year4","sampledate","transect","depth","rep","spname","rake_rating","flag"
"ME",1996,"1996-07-19",3,3,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-19",3,3.5,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-19",3,1,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-19",3,1,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-19",3,1,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-19",3,1.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-19",3,3,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-19",3,3.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-19",3,3.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-19",3,1,2,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-19",3,1,3,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-19",3,1.5,1,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-19",3,1.5,2,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-19",3,1.5,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-19",3,2,2,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-19",3,3,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-19",3,1,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-19",3,1,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-19",3,1.5,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-19",3,2.5,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-19",3,1,1,"POTAMOGETON RICHARDSONII",1,
"ME",1996,"1996-07-19",3,1.5,3,"HETERANTHERA DUBIA",1,
"ME",1996,"1996-07-19",3,1,1,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-19",3,1,2,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-19",3,1,3,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-19",3,1,4,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-19",3,1.5,1,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-22",4,2.5,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,2.5,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,1,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,1,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,1,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,1,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,1.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,2,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,2,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,2,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,3,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,3,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,3,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,3.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,3.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,3.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-22",4,1,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-22",4,1,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-22",4,3,3,"STUCKENIA PECTINATA",1,
"ME",1996,"1996-07-22",4,1,2,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-22",4,1,1,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-22",4,1,3,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-22",4,1,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-22",4,1.5,3,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-22",4,2.5,1,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-22",4,1,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-22",4,1,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-22",4,1,4,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-22",4,2,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-22",4,3.5,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-22",4,1,1,"POTAMOGETON RICHARDSONII",1,
"ME",1996,"1996-07-22",4,1,3,"POTAMOGETON RICHARDSONII",1,
"ME",1996,"1996-07-22",4,1,1,"ELODEA CANADENSIS",1,
"ME",1996,"1996-07-22",4,2.5,1,"HETERANTHERA DUBIA",1,
"ME",1996,"1996-07-22",4,1,1,"ZANNICHELLIA PALUSTRIS",1,
"ME",1996,"1996-07-22",4,2.5,3,"ZANNICHELLIA PALUSTRIS",1,
"ME",1996,"1996-07-22",4,1,1,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-22",4,1,4,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-22",4,2,1,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-22",4,2,2,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-22",4,2.5,2,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-22",4,1,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,1,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,1,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,1,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,1.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,1.5,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,2,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,2,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,2,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-22",4,2.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,1,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,1,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,1.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,1.5,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,1.5,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,1.5,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,2,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,2,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,2,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,2.5,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",5,1,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",5,1.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",5,1.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",5,1.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",5,2,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",5,2,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",5,2,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",5,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",5,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",5,1.5,2,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",5,1.5,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",5,2.5,3,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",5,2,2,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",5,1,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",5,1.5,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",5,2,2,"POTAMOGETON RICHARDSONII",1,
"ME",1996,"1996-07-16",5,1,4,"ELODEA CANADENSIS",1,
"ME",1996,"1996-07-16",5,1.5,2,"ELODEA CANADENSIS",1,
"ME",1996,"1996-07-16",5,1.5,4,"ELODEA CANADENSIS",1,
"ME",1996,"1996-07-16",5,2,2,"HETERANTHERA DUBIA",1,
"ME",1996,"1996-07-16",5,1.5,2,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-16",5,1.5,3,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-16",5,1.5,4,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-16",7,1,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,1,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,1,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,1,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,1.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,1.5,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,1.5,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,1.5,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,2,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,2,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,2,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,2,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,2.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,2.5,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,2.5,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,2.5,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,3,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,3.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",7,1,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,1,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,1,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,2,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,2,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,2,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,2,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,3,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,3,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,3,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,3.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,4,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,4.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",7,1,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",7,1,3,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",7,1.5,2,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",7,1.5,3,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",7,1.5,4,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",7,2,1,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",7,2,2,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",7,2,3,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",7,1,2,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",7,1,3,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",7,1,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",7,1.5,1,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",7,1.5,2,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",7,1.5,3,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",7,1.5,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",7,2,2,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",7,1,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",7,2,3,"POTAMOGETON RICHARDSONII",1,
"ME",1996,"1996-07-16",7,2,2,"ELODEA CANADENSIS",1,
"ME",1996,"1996-07-16",8,1,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,1,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,1,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,1,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,1.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,1.5,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,1.5,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,1.5,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,2,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,2,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,2,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,2,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,3,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",8,1,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,1,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,1,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,1,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,1.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,1.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,1.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,1.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,2,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,2,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,2,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,3,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",8,2,2,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",8,1.5,1,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",8,1.5,2,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",8,1.5,3,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",8,1.5,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",8,2,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",8,3,3,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",8,1.5,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",8,1.5,1,"ZANNICHELLIA PALUSTRIS",1,
"ME",1996,"1996-07-16",8,1.5,3,"ZANNICHELLIA PALUSTRIS",1,
"ME",1996,"1996-07-16",8,1.5,4,"ZANNICHELLIA PALUSTRIS",1,
"ME",1996,"1996-07-16",8,2,1,"ZANNICHELLIA PALUSTRIS",1,
"ME",1996,"1996-07-16",8,2,4,"ZANNICHELLIA PALUSTRIS",1,
"ME",1996,"1996-07-16",9,1,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,1,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,1,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,1,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,1.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,1.5,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,1.5,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,1.5,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,2,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,2,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,2,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,2,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,2.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,2.5,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,2.5,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,2.5,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,3,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,3,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,3.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",9,1,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,1,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,1.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,1.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,1.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,1.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,2,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,2,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,2,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,3,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,3.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,3.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,3.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",9,1,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",9,1.5,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",9,1.5,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",9,1.5,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",9,2,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",9,2,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",9,2,4,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",9,2.5,2,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",9,3,1,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-16",9,1.5,1,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",9,1.5,2,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",9,1.5,3,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",9,1.5,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",9,2,1,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",9,2,2,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",9,2,3,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",9,2,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",9,2.5,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",9,3,4,"POTAMOGETON FOLIOSUS",1,
"ME",1996,"1996-07-16",9,1,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",9,1,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",9,1.5,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",9,1.5,2,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",9,1.5,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",9,1.5,4,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",9,2,1,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",9,2,3,"POTAMOGETON ZOSTERIFORMIS",1,
"ME",1996,"1996-07-16",9,1,4,"POTAMOGETON RICHARDSONII",1,
"ME",1996,"1996-07-16",9,1.5,3,"POTAMOGETON RICHARDSONII",1,
"ME",1996,"1996-07-16",9,1.5,2,"ELODEA CANADENSIS",1,
"ME",1996,"1996-07-16",9,1.5,4,"ELODEA CANADENSIS",1,
"ME",1996,"1996-07-16",9,2,3,"ELODEA CANADENSIS",1,
"ME",1996,"1996-07-16",9,1.5,3,"HETERANTHERA DUBIA",1,
"ME",1996,"1996-07-16",9,1,1,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-16",9,1,2,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-16",9,1,3,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-16",9,1,4,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-16",9,1.5,1,"VALLISNERIA AMERICANA",1,
"ME",1996,"1996-07-16",11,1,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",11,1,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",11,1,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",11,1.5,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",11,2.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",11,3,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",11,3.5,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-16",11,1,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,1,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,1,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,1.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,3,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,3,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,3,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,3.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,3.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-16",11,1,1,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",11,1,3,"CERATOPHYLLUM DEMERSUM",1,
"ME",1996,"1996-07-16",11,1.5,4,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-23",14,2.5,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-23",14,2.5,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-23",14,2.5,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-23",14,2.5,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-23",14,3,1,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-23",14,3,2,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-23",14,3,3,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-23",14,3,4,"FILAMENTOUS ALGAE",1,
"ME",1996,"1996-07-23",14,1.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,1.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,2,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,2,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,3,1,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,3,2,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,3,3,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,3,4,"MYRIOPHYLLUM SPICATUM",1,
"ME",1996,"1996-07-23",14,2.5,4,"POTAMOGETON CRISPUS",1,
"ME",1996,"1996-07-23",14,3,4,"POTAMOGETON CRISPUS",1,
